CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000107950678TC,,dia_util,1.04,1.04,0.3,-0.0,-0.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000108062847RH,,dia_util,6.62,7.28,0.73,-0.9,-0.9,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000108329678BA,,dia_util,1.47,1.65,0.3,-0.62,-0.62,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000108329714NQ,,dia_util,0.17,0.17,0.3,0.01,0.01,normal,acima,alta,40,histórico dia_util,2.0
PT0002000109376507PX,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000109428644KY,,dia_util,0.33,0.37,0.3,-0.15,-0.15,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,6.6,5.44,1.23,0.95,0.95,normal,acima,alta,45,histórico dia_util,2.0
PT0002000109972449CE,,dia_util,2.53,2.87,0.3,-1.14,-1.14,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000110070725SL,,dia_util,0.26,0.3,0.3,-0.13,-0.13,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,4.15,5.17,1.04,-0.99,-0.99,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000110131679KT,,dia_util,0.25,0.29,0.3,-0.12,-0.12,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000110300823SW,,dia_util,0.0,0.01,0.3,-0.02,-0.02,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000110362575PE,,dia_util,0.6,0.68,0.3,-0.27,-0.27,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,7.46,5.03,1.67,1.45,1.45,normal,acima,alta,45,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,5.97,5.91,0.88,0.07,0.07,normal,acima,alta,45,histórico dia_util,2.0
PT0002000111545073QK,,dia_util,3.56,3.76,0.38,-0.55,-0.55,normal,abaixo,alta,14,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,2.56,2.81,0.97,-0.26,-0.26,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000111724904SS,,dia_util,3.09,3.52,0.35,-1.24,-1.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000111948279KZ,,dia_util,2.44,2.77,0.3,-1.08,-1.08,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000112274131KW,,dia_util,1.67,1.66,0.3,0.02,0.02,normal,acima,alta,40,histórico dia_util,2.0
PT0002000112344771XD,,dia_util,0.18,0.21,0.3,-0.09,-0.09,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000112462701PH,,dia_util,0.31,0.36,0.3,-0.15,-0.15,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.89,12.14,4.66,-0.05,-0.05,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000113906484ZE,,dia_util,1.09,1.23,0.3,-0.48,-0.48,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,57.52,52.97,8.86,0.51,0.51,normal,acima,alta,45,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,61.32,63.72,6.69,-0.36,-0.36,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000114943169PM,,dia_util,2.5,2.97,0.3,-1.56,-1.56,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000114943251BH,,dia_util,1.29,1.46,0.3,-0.57,-0.57,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,8.07,7.47,2.62,0.23,0.23,normal,acima,alta,45,histórico dia_util,2.0
PT0002000115400104WE,,dia_util,2.56,2.79,0.3,-0.77,-0.77,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,18.02,14.25,3.16,1.19,1.19,normal,acima,alta,45,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,12.04,11.22,2.72,0.3,0.3,normal,acima,alta,45,histórico dia_util,2.0
PT0002000115699435EP,,dia_util,0.41,0.47,0.3,-0.21,-0.21,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,10.77,10.23,1.4,0.39,0.39,normal,acima,alta,45,histórico dia_util,2.0
PT0002000115920726YQ,,dia_util,0.81,0.93,0.3,-0.39,-0.39,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000116087346YR,,dia_util,4.56,5.4,1.04,-0.8,-0.8,normal,abaixo,alta,37,histórico dia_util,2.0
PT0002000116137885HD,,dia_util,1.52,1.65,0.3,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,51.59,47.47,9.59,0.43,0.43,normal,acima,alta,45,histórico dia_util,2.0
PT0002000117551245NL,,dia_util,1.49,1.63,0.3,-0.47,-0.47,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000118723177KD,,dia_util,1.86,2.08,0.3,-0.73,-0.73,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,3.29,6.05,1.21,-2.28,-2.28,desvio,abaixo,alta,45,histórico dia_util,2.0
PT0002000119848791VA,,dia_util,1.06,1.22,0.3,-0.55,-0.55,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,7.74,8.22,0.82,-0.58,-0.58,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000121515419YM,,dia_util,0.69,0.79,0.3,-0.32,-0.32,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000121545719NZ,,dia_util,0.83,0.94,0.3,-0.35,-0.35,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,4.65,4.58,0.93,0.07,0.07,normal,acima,alta,45,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,5.31,4.67,1.47,0.44,0.44,normal,acima,alta,45,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,9.12,13.96,2.36,-2.05,-2.05,desvio,abaixo,alta,45,histórico dia_util,2.0
PT0002000129769669VS,,dia_util,0.42,0.36,0.3,0.19,0.19,normal,acima,alta,40,histórico dia_util,2.0
PT0002000133418574BQ,,dia_util,0.26,0.3,0.3,-0.13,-0.13,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000200066972KA,,dia_util,0.34,0.41,0.3,-0.24,-0.24,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000200848906RY,,dia_util,0.2,0.23,0.3,-0.1,-0.1,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,6.01,6.44,1.51,-0.28,-0.28,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,0.0,0.22,0.42,-0.52,-0.52,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000203605918HP,,dia_util,0.96,1.1,0.3,-0.46,-0.46,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,45,histórico dia_util,2.0
PT0002000204922339FR,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000206074194QQ,,dia_util,0.29,0.33,0.3,-0.14,-0.14,normal,abaixo,alta,40,histórico dia_util,2.0
