CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000108062847RH,,fim_semana,16.88,7.3,0.73,10.0,13.12,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000108329678BA,,fim_semana,3.92,1.67,0.3,7.5,7.5,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000108329714NQ,,fim_semana,0.37,0.17,0.3,0.68,0.68,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000109376507PX,,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000109428644KY,,fim_semana,0.87,0.38,0.3,1.65,1.65,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000109837807PE,1.0,fim_semana,3.01,3.43,1.62,-0.26,-0.26,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000109972449CE,,fim_semana,6.71,2.89,0.3,10.0,12.74,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000110070725SL,,fim_semana,0.69,0.3,0.3,1.31,1.31,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000110090564GD,1.0,fim_semana,2.62,5.38,3.0,-0.92,-0.92,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000110131679KT,,fim_semana,0.66,0.29,0.3,1.25,1.25,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000110300823SW,,fim_semana,0.0,0.01,0.3,-0.02,-0.02,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000110362575PE,,fim_semana,1.59,0.68,0.3,3.03,3.03,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000110607652SB,0.0,fim_semana,2.0,2.14,0.64,-0.22,-0.22,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000110814293YC,,fim_semana,5.07,4.24,0.42,1.96,1.96,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000111545073QK,,fim_semana,9.41,3.76,0.38,10.0,15.05,desvio,acima,baixa,5,histórico fim_semana (poucos dados),2.5
PT0002000111572054VT,,fim_semana,1.94,1.74,0.36,0.54,0.54,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000111724904SS,,fim_semana,7.98,3.51,0.35,10.0,12.76,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000111948279KZ,,fim_semana,6.43,2.78,0.3,10.0,12.18,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000112274131KW,,fim_semana,4.42,1.66,0.3,9.2,9.2,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000112344771XD,,fim_semana,0.47,0.21,0.3,0.89,0.89,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000112462701PH,,fim_semana,0.85,0.36,0.3,1.63,1.63,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000112989585PH,0.0,fim_semana,7.34,10.07,7.91,-0.34,-0.34,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000113906484ZE,,fim_semana,2.88,1.23,0.3,5.49,5.49,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000114613364CC,,fim_semana,32.45,31.91,3.19,0.17,0.17,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000114685657JR,0.0,fim_semana,38.32,42.96,4.4,-1.05,-1.05,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000114943169PM,,fim_semana,6.64,2.94,0.3,10.0,12.32,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000114943251BH,,fim_semana,3.48,1.51,0.3,6.58,6.58,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000115031201VQ,0.0,fim_semana,1.09,1.99,0.77,-1.17,-1.17,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000115400104WE,,fim_semana,6.24,2.8,0.3,10.0,11.49,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000115673389QK,0.0,fim_semana,5.54,5.25,0.89,0.33,0.33,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000115673471CB,0.0,fim_semana,3.06,3.11,0.31,-0.15,-0.15,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000115699435EP,,fim_semana,1.19,0.47,0.3,2.4,2.4,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000115700602GW,0.0,fim_semana,3.08,3.76,0.75,-0.9,-0.9,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000115920726YQ,,fim_semana,2.15,0.93,0.3,4.07,4.07,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000116087346YR,,fim_semana,12.04,5.24,0.52,10.0,12.98,desvio,acima,alta,13,histórico fim_semana,2.5
PT0002000116137885HD,,fim_semana,3.78,1.64,0.3,7.14,7.14,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000116530964LH,,fim_semana,26.77,23.14,2.63,1.38,1.38,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000117551245NL,,fim_semana,3.78,1.65,0.3,7.13,7.13,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000118723177KD,,fim_semana,4.46,2.08,0.3,7.95,7.95,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000119303492KB,0.0,fim_semana,1.81,2.05,0.6,-0.4,-0.4,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000119848791VA,,fim_semana,2.72,1.23,0.3,4.98,4.98,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000120237616VJ,0.0,fim_semana,2.14,3.1,0.31,-3.12,-3.12,desvio,abaixo,alta,17,histórico fim_semana,2.5
PT0002000121515419YM,,fim_semana,1.82,0.78,0.3,3.44,3.44,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000121545719NZ,,fim_semana,2.41,0.96,0.3,4.84,4.84,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000123648159KR,0.0,fim_semana,0.68,1.16,0.82,-0.59,-0.59,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000125379984SH,1.0,fim_semana,3.74,3.5,2.52,0.09,0.09,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000125701614SQ,,fim_semana,9.73,8.8,3.07,0.3,0.3,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000129769669VS,,fim_semana,0.73,0.38,0.3,1.16,1.16,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000133418574BQ,,fim_semana,0.7,0.3,0.3,1.33,1.33,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000200066972KA,,fim_semana,0.83,0.41,0.3,1.41,1.41,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000200848906RY,,fim_semana,0.53,0.23,0.3,1.0,1.0,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000201038711LS,,fim_semana,1.77,1.66,0.95,0.11,0.11,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000201936109ME,0.0,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000203419117SJ,,fim_semana,0.0,0.01,0.3,-0.05,-0.05,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000203605918HP,,fim_semana,2.55,1.1,0.3,4.83,4.83,desvio,acima,alta,15,histórico fim_semana,2.5
PT0002000203886452WB,,fim_semana,0.0,0.04,0.3,-0.12,-0.12,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000204922339FR,,fim_semana,0.01,0.0,0.3,0.03,0.03,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000206074194QQ,,fim_semana,0.76,0.33,0.3,1.43,1.43,normal,acima,alta,15,histórico fim_semana,2.5
