CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033137461GF,,dia_util,1.43,1.6,0.3,-0.56,-0.56,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033143974BB,,dia_util,2.02,2.3,0.3,-0.91,-0.91,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033143996NX,,dia_util,0.73,0.81,0.3,-0.27,-0.27,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033144009JT,,dia_util,1.28,1.44,0.3,-0.52,-0.52,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173784LJ,,dia_util,2.77,3.05,0.3,-0.93,-0.93,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173829KN,,dia_util,1.25,1.48,0.3,-0.78,-0.78,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173831KZ,,dia_util,1.55,1.87,0.3,-1.06,-1.06,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173911WW,,dia_util,1.32,1.47,0.3,-0.5,-0.5,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173944AN,,dia_util,0.7,0.83,0.3,-0.42,-0.42,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033173966GB,,dia_util,1.07,1.24,0.3,-0.55,-0.55,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174003YW,,dia_util,1.68,1.87,0.3,-0.66,-0.66,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174036FN,,dia_util,0.62,0.71,0.3,-0.3,-0.3,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174069PE,,dia_util,2.67,2.98,0.3,-1.02,-1.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174093XT,,dia_util,1.12,1.25,0.3,-0.44,-0.44,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174138BE,,dia_util,0.81,0.9,0.3,-0.32,-0.32,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174149NX,,dia_util,1.59,1.78,0.3,-0.63,-0.63,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174151NN,,dia_util,1.44,1.64,0.3,-0.65,-0.65,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174173JB,,dia_util,1.72,1.98,0.3,-0.84,-0.84,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033174184JE,,dia_util,3.2,3.52,0.35,-0.92,-0.92,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033180983XJ,,dia_util,1.58,1.7,0.3,-0.42,-0.42,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181018NW,,dia_util,2.62,2.97,0.3,-1.17,-1.17,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181086SR,,dia_util,2.06,2.31,0.3,-0.84,-0.84,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181109QR,,dia_util,2.26,2.53,0.3,-0.91,-0.91,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181224KR,,dia_util,1.14,1.28,0.3,-0.45,-0.45,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181257EB,,dia_util,4.38,5.12,1.18,-0.63,-0.63,normal,abaixo,alta,27,histórico dia_util,2.0
PT0002000033181281TN,,dia_util,3.06,3.41,0.34,-1.03,-1.03,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181292RT,,dia_util,0.76,0.86,0.3,-0.31,-0.31,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181326WB,,dia_util,2.59,2.42,0.3,0.57,0.57,normal,acima,alta,43,histórico dia_util,2.0
PT0002000033181359AK,,dia_util,1.68,1.91,0.3,-0.75,-0.75,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181394MX,,dia_util,0.92,1.03,0.3,-0.36,-0.36,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181543BK,,dia_util,0.58,0.64,0.3,-0.21,-0.21,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181587JL,,dia_util,1.92,2.1,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181598ZF,,dia_util,0.44,0.5,0.3,-0.2,-0.2,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181645QP,,dia_util,0.85,0.98,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181736CF,,dia_util,2.92,3.27,0.33,-1.07,-1.07,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181747CH,,dia_util,4.66,5.94,0.8,-1.59,-1.59,normal,abaixo,alta,33,histórico dia_util,2.0
PT0002000033181782EF,,dia_util,1.23,1.42,0.3,-0.6,-0.6,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181884AV,,dia_util,0.88,0.98,0.3,-0.33,-0.33,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181929MQ,,dia_util,6.95,7.78,0.78,-1.06,-1.06,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181931MH,,dia_util,0.41,0.47,0.3,-0.17,-0.17,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181942YY,,dia_util,0.98,1.08,0.3,-0.34,-0.34,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181953YV,,dia_util,1.04,1.16,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033181964FM,,dia_util,2.29,2.58,0.3,-0.97,-0.97,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033182001PL,,dia_util,0.52,0.58,0.3,-0.21,-0.21,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033182012DF,,dia_util,3.08,3.41,0.34,-0.98,-0.98,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033182078NG,,dia_util,5.41,6.15,0.61,-1.19,-1.19,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033182089NS,,dia_util,1.8,2.02,0.3,-0.74,-0.74,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033182091NV,,dia_util,1.35,1.5,0.3,-0.5,-0.5,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033186061RP,,dia_util,6.2,6.95,0.69,-1.08,-1.08,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033186141GL,,dia_util,0.9,1.01,0.3,-0.37,-0.37,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000033186152MF,,dia_util,0.82,0.93,0.3,-0.34,-0.34,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052543452BR,,dia_util,0.47,0.51,0.3,-0.16,-0.16,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052545458YY,,dia_util,1.18,1.34,0.3,-0.53,-0.53,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052546155JJ,,dia_util,4.62,5.14,0.51,-1.02,-1.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052546747QF,,dia_util,2.38,2.67,0.3,-0.97,-0.97,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052547295VA,,dia_util,0.35,0.47,0.3,-0.37,-0.37,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052547821VT,,dia_util,1.75,1.97,0.3,-0.73,-0.73,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052548482EV,,dia_util,1.92,2.16,0.3,-0.79,-0.79,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052548675PA,,dia_util,0.7,0.75,0.3,-0.16,-0.16,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052937418MT,,dia_util,1.16,1.3,0.3,-0.47,-0.47,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000052949226ND,,dia_util,1.22,1.36,0.3,-0.47,-0.47,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000053041682FM,,dia_util,0.37,0.41,0.3,-0.14,-0.14,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000053043996SL,,dia_util,0.17,0.19,0.3,-0.07,-0.07,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000053081053VT,,dia_util,0.72,0.78,0.3,-0.2,-0.2,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000065282732YH,,dia_util,0.28,0.32,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000065282765PM,,dia_util,0.8,0.9,0.3,-0.36,-0.36,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000065528253DZ,,dia_util,0.78,0.88,0.3,-0.33,-0.33,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000065533466YY,,dia_util,0.66,0.75,0.3,-0.28,-0.28,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000065591876SL,,dia_util,0.97,1.07,0.3,-0.35,-0.35,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000066808543ZD,,dia_util,0.72,0.8,0.3,-0.27,-0.27,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000066808623VC,,dia_util,1.95,2.21,0.3,-0.87,-0.87,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000067324104MW,,dia_util,2.71,2.91,0.3,-0.66,-0.66,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000067759766VK,,dia_util,1.32,1.49,0.3,-0.56,-0.56,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000068855003AK,,dia_util,5.81,6.38,1.06,-0.54,-0.54,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068856267NC,,dia_util,16.84,16.49,2.99,0.12,0.12,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068856655YV,0.0,dia_util,1.2,1.85,0.45,-1.46,-1.46,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068856781NM,0.0,dia_util,27.27,20.23,11.34,0.62,0.62,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068856826ZG,,dia_util,22.25,28.4,9.43,-0.65,-0.65,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068856872QG,1.0,dia_util,0.07,0.13,0.3,-0.19,-0.19,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068856906VS,0.0,dia_util,5.93,5.76,1.9,0.09,0.09,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068856952LS,2.0,dia_util,0.03,0.43,0.41,-0.97,-0.97,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068856974CZ,,dia_util,4.82,6.04,0.98,-1.25,-1.25,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068857099AR,1.0,dia_util,3.74,4.31,0.58,-0.98,-0.98,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068857897ZV,0.0,dia_util,14.08,13.79,2.87,0.1,0.1,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068857909SY,1.0,dia_util,4.64,4.82,1.21,-0.15,-0.15,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068858231YY,,dia_util,18.03,17.57,4.85,0.09,0.09,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068858674WN,,dia_util,13.62,12.13,3.38,0.44,0.44,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068859187RL,0.0,dia_util,8.81,8.82,1.9,-0.0,-0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068859325FL,1.0,dia_util,23.17,21.71,5.78,0.25,0.25,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068859382XF,0.0,dia_util,25.7,24.87,5.22,0.16,0.16,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068859393XH,1.0,dia_util,25.83,27.48,5.05,-0.33,-0.33,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000068859597LS,0.0,dia_util,29.64,27.29,6.95,0.34,0.34,normal,acima,alta,48,histórico dia_util,2.0
PT0002000068870107QZ,,dia_util,1.49,1.67,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000069306798MG,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000069338479WZ,,dia_util,0.87,0.92,0.3,-0.19,-0.19,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000069802246HD,,dia_util,3.34,3.71,0.37,-1.0,-1.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000071320121WE,,dia_util,0.97,1.08,0.3,-0.35,-0.35,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000071896778MT,0.0,dia_util,5.04,12.8,8.81,-0.88,-0.88,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000072062898MZ,,dia_util,0.21,0.47,0.37,-0.69,-0.69,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000072360785PM,,dia_util,0.47,0.55,0.3,-0.29,-0.29,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000072905653PA,,dia_util,1.22,1.36,0.3,-0.45,-0.45,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000072907284XR,,dia_util,0.97,1.14,0.3,-0.57,-0.57,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000072927102CQ,,dia_util,0.3,0.33,0.3,-0.12,-0.12,normal,abaixo,alta,41,histórico dia_util,2.0
PT0002000073231742VK,0.0,dia_util,5.86,5.53,0.78,0.43,0.43,normal,acima,alta,48,histórico dia_util,2.0
PT0002000073432223VB,,dia_util,1.05,1.19,0.3,-0.46,-0.46,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000073481266XH,0.0,dia_util,5.5,5.24,0.53,0.48,0.48,normal,acima,alta,48,histórico dia_util,2.0
PT0002000073573036KH,,dia_util,50.03,48.29,4.83,0.36,0.36,normal,acima,alta,48,histórico dia_util,2.0
PT0002000073717386HC,,dia_util,6.15,4.66,1.32,1.12,1.12,normal,acima,alta,48,histórico dia_util,2.0
PT0002000073720434JD,,dia_util,23.69,12.44,6.05,1.86,1.86,normal,acima,alta,48,histórico dia_util,2.0
PT0002000073961094BC,,dia_util,1.99,2.21,0.3,-0.71,-0.71,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000073961128JP,,dia_util,0.34,0.38,0.3,-0.14,-0.14,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000074499424AN,,dia_util,5.35,5.85,0.59,-0.86,-0.86,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000074516162HY,,dia_util,1.29,1.38,0.3,-0.3,-0.3,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000075637532JB,0.0,dia_util,4.88,5.35,1.24,-0.38,-0.38,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000076063444QD,,dia_util,1.37,1.55,0.3,-0.59,-0.59,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076134941LE,,dia_util,0.58,0.65,0.3,-0.23,-0.23,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076549647HS,,dia_util,0.21,0.24,0.3,-0.09,-0.09,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076593445JK,,dia_util,1.44,1.65,0.3,-0.69,-0.69,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076595464DQ,,dia_util,3.59,4.08,0.41,-1.21,-1.21,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076805404YN,,dia_util,0.72,0.8,0.3,-0.25,-0.25,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000076805608SD,,dia_util,0.23,0.26,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077111709FA,,dia_util,0.94,1.02,0.3,-0.25,-0.25,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077111733PG,,dia_util,0.36,0.44,0.3,-0.26,-0.26,normal,abaixo,alta,34,histórico dia_util,2.0
PT0002000077296616LJ,,dia_util,0.93,1.02,0.3,-0.32,-0.32,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077297266RL,,dia_util,2.02,2.28,0.3,-0.86,-0.86,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077297335GL,,dia_util,3.43,3.89,0.39,-1.2,-1.2,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077348081AG,,dia_util,11.43,18.34,5.12,-1.35,-1.35,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000077394934QY,0.0,dia_util,19.24,19.98,2.0,-0.37,-0.37,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000077586937SM,,dia_util,1.36,1.57,0.3,-0.71,-0.71,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000077647404EM,1.0,dia_util,10.3,8.7,3.29,0.49,0.49,normal,acima,alta,48,histórico dia_util,2.0
PT0002000078140706BA,,dia_util,7.02,9.31,3.31,-0.69,-0.69,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000078207354XC,1.0,dia_util,4.03,3.64,0.95,0.42,0.42,normal,acima,alta,48,histórico dia_util,2.0
PT0002000078233981HJ,1.0,dia_util,3.3,3.48,0.67,-0.27,-0.27,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000078294957RQ,0.0,dia_util,5.83,5.85,1.28,-0.01,-0.01,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000078424866ZK,,dia_util,6.45,7.26,0.73,-1.12,-1.12,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000078441876HB,0.0,dia_util,288.83,233.18,28.5,1.95,1.95,normal,acima,alta,48,histórico dia_util,2.0
PT0002000078618376XD,,dia_util,0.94,1.08,0.3,-0.46,-0.46,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000078980058AQ,,dia_util,1.68,1.88,0.3,-0.65,-0.65,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000079469719HF,,dia_util,27.39,32.37,3.24,-1.54,-1.54,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000079471477WV,,dia_util,4.03,2.85,0.89,1.33,1.33,normal,acima,alta,43,histórico dia_util,2.0
PT0002000079471581FY,,dia_util,3.02,3.34,0.33,-0.97,-0.97,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000080238674DA,,dia_util,1.64,1.81,0.3,-0.56,-0.56,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000080276117GW,,dia_util,2.36,2.62,0.3,-0.88,-0.88,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000080461298MX,,dia_util,2.66,2.95,0.3,-0.99,-0.99,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000081344542CP,1.0,dia_util,3.94,4.03,0.94,-0.09,-0.09,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000081398935QY,,dia_util,0.84,0.95,0.3,-0.36,-0.36,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000081722388AX,,dia_util,3.15,3.56,0.36,-1.15,-1.15,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000081997398TD,0.0,dia_util,26.23,26.0,4.65,0.05,0.05,normal,acima,alta,48,histórico dia_util,2.0
PT0002000082549706RH,0.0,dia_util,5.27,6.03,0.8,-0.95,-0.95,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000083148707DF,,dia_util,6.21,6.98,0.7,-1.11,-1.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000084047066ZD,,dia_util,0.42,0.46,0.3,-0.13,-0.13,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000084047077ZC,,dia_util,4.33,4.8,0.48,-0.98,-0.98,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000084047099SL,,dia_util,1.07,1.24,0.3,-0.58,-0.58,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000085216752VF,,dia_util,0.67,0.75,0.3,-0.28,-0.28,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000085878838FS,,dia_util,3.19,3.5,0.35,-0.9,-0.9,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000085879034QG,,dia_util,1.06,1.18,0.3,-0.39,-0.39,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000085879056VA,,dia_util,0.13,0.14,0.3,-0.05,-0.05,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000086712913TH,,dia_util,1.21,1.34,0.3,-0.42,-0.42,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087509609RV,,dia_util,1.03,1.15,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087509611RL,,dia_util,0.81,0.9,0.3,-0.28,-0.28,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087509622WF,,dia_util,1.86,2.14,0.3,-0.92,-0.92,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087509666GM,,dia_util,0.0,0.0,0.3,0.01,0.01,normal,acima,alta,43,histórico dia_util,2.0
PT0002000087509688MG,,dia_util,2.2,2.47,0.3,-0.89,-0.89,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087844686BF,,dia_util,2.23,2.46,0.3,-0.76,-0.76,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087844697BH,,dia_util,2.55,2.78,0.3,-0.77,-0.77,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000087844711ND,,dia_util,1.0,1.11,0.3,-0.38,-0.38,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000089588024TZ,,dia_util,1.08,1.24,0.3,-0.51,-0.51,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000089588046RJ,,dia_util,1.31,1.46,0.3,-0.51,-0.51,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000100113293JT,0.0,dia_util,37.74,39.04,3.9,-0.33,-0.33,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000101964938LF,0.0,dia_util,5.62,5.08,0.51,1.08,1.08,normal,acima,alta,48,histórico dia_util,2.0
PT0002000102325527BW,,dia_util,2.15,2.43,0.3,-0.96,-0.96,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000102367112WA,,dia_util,1.51,1.7,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000102462268EP,,dia_util,0.73,0.81,0.3,-0.26,-0.26,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000102936404ME,1.0,dia_util,4.34,4.94,0.49,-1.2,-1.2,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000103026532ZJ,,dia_util,0.87,0.99,0.3,-0.39,-0.39,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000103476489GK,,dia_util,1.95,2.15,0.3,-0.68,-0.68,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000103647515BL,,dia_util,0.18,0.24,0.3,-0.22,-0.22,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000104441112QR,,dia_util,0.1,0.11,0.3,-0.04,-0.04,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000104466334PS,,dia_util,0.28,0.29,0.3,-0.02,-0.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000105067638RF,,dia_util,0.15,0.17,0.3,-0.06,-0.06,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000105483259QH,1.0,dia_util,0.56,0.47,0.3,0.32,0.32,normal,acima,alta,48,histórico dia_util,2.0
PT0002000105580814AF,,dia_util,1.64,1.83,0.3,-0.63,-0.63,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000105712308QX,,dia_util,0.55,0.61,0.3,-0.23,-0.23,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000106102375RC,,dia_util,9.07,10.51,1.68,-0.85,-0.85,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000106706086FG,,dia_util,0.32,0.35,0.3,-0.13,-0.13,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000107046231FW,0.0,dia_util,3.7,3.6,0.73,0.14,0.14,normal,acima,alta,48,histórico dia_util,2.0
PT0002000107172384HT,1.0,dia_util,6.34,5.24,1.51,0.73,0.73,normal,acima,alta,48,histórico dia_util,2.0
PT0002000107211573LC,,dia_util,0.68,0.76,0.3,-0.25,-0.25,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000107676749GK,,dia_util,1.88,2.11,0.3,-0.75,-0.75,normal,abaixo,alta,43,histórico dia_util,2.0
