CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000108062847RH,,dia_util,6.66,7.35,0.74,-0.94,-0.94,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000108329678BA,,dia_util,1.51,1.67,0.3,-0.55,-0.55,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000108329714NQ,,dia_util,0.15,0.17,0.3,-0.08,-0.08,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000109376507PX,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000109428644KY,,dia_util,0.34,0.38,0.3,-0.13,-0.13,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,6.42,5.35,1.23,0.87,0.87,normal,acima,alta,49,histórico dia_util,2.0
PT0002000109972449CE,,dia_util,2.6,2.91,0.3,-1.03,-1.03,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000110070725SL,,dia_util,0.27,0.3,0.3,-0.1,-0.1,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,5.69,5.21,1.06,0.45,0.45,normal,acima,alta,49,histórico dia_util,2.0
PT0002000110131679KT,,dia_util,0.26,0.29,0.3,-0.1,-0.1,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000110300823SW,,dia_util,0.0,0.01,0.3,-0.02,-0.02,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000110362575PE,,dia_util,0.62,0.69,0.3,-0.23,-0.23,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,4.29,5.05,1.66,-0.46,-0.46,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,6.05,5.92,0.86,0.15,0.15,normal,acima,alta,49,histórico dia_util,2.0
PT0002000111545073QK,,dia_util,3.7,3.75,0.38,-0.15,-0.15,normal,abaixo,alta,14,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,2.8,2.81,0.95,-0.01,-0.01,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000111724904SS,,dia_util,3.18,3.51,0.35,-0.93,-0.93,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000111948279KZ,,dia_util,2.51,2.8,0.3,-0.95,-0.95,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000112274131KW,,dia_util,1.51,1.69,0.3,-0.59,-0.59,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000112344771XD,,dia_util,0.19,0.21,0.3,-0.07,-0.07,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000112462701PH,,dia_util,0.32,0.36,0.3,-0.14,-0.14,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.57,11.97,4.5,-0.09,-0.09,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000113906484ZE,,dia_util,1.12,1.25,0.3,-0.42,-0.42,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,60.28,53.44,8.66,0.79,0.79,normal,acima,alta,49,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,66.46,64.93,7.84,0.19,0.19,normal,acima,alta,49,histórico dia_util,2.0
PT0002000114943169PM,,dia_util,2.69,2.97,0.3,-0.92,-0.92,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000114943251BH,,dia_util,1.36,1.52,0.3,-0.55,-0.55,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,6.68,7.68,2.64,-0.38,-0.38,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000115400104WE,,dia_util,2.51,2.83,0.3,-1.05,-1.05,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,15.76,14.39,3.16,0.43,0.43,normal,acima,alta,49,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,11.6,12.05,3.81,-0.12,-0.12,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000115699435EP,,dia_util,0.42,0.48,0.3,-0.17,-0.17,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,11.04,10.29,1.37,0.55,0.55,normal,acima,alta,49,histórico dia_util,2.0
PT0002000115920726YQ,,dia_util,0.84,0.94,0.3,-0.31,-0.31,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000116087346YR,,dia_util,4.73,5.56,1.36,-0.61,-0.61,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000116137885HD,,dia_util,1.51,1.67,0.3,-0.54,-0.54,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,52.8,47.86,9.31,0.53,0.53,normal,acima,alta,49,histórico dia_util,2.0
PT0002000117551245NL,,dia_util,1.47,1.65,0.3,-0.58,-0.58,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000118723177KD,,dia_util,1.92,2.11,0.3,-0.61,-0.61,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,5.88,6.09,1.28,-0.16,-0.16,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000119848791VA,,dia_util,1.11,1.24,0.3,-0.45,-0.45,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,8.53,8.19,0.82,0.41,0.41,normal,acima,alta,49,histórico dia_util,2.0
PT0002000121515419YM,,dia_util,0.71,0.8,0.3,-0.28,-0.28,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000121545719NZ,,dia_util,0.84,0.95,0.3,-0.37,-0.37,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,4.76,4.76,1.14,0.0,0.0,normal,acima,alta,49,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,4.15,4.79,1.46,-0.44,-0.44,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,11.65,14.01,2.53,-0.94,-0.94,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000129769669VS,,dia_util,0.25,0.36,0.3,-0.35,-0.35,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000133418574BQ,,dia_util,0.27,0.31,0.3,-0.1,-0.1,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000200066972KA,,dia_util,0.33,0.42,0.3,-0.3,-0.3,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000200848906RY,,dia_util,0.21,0.23,0.3,-0.08,-0.08,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,6.2,6.41,1.5,-0.14,-0.14,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,0.0,0.2,0.41,-0.49,-0.49,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000203605918HP,,dia_util,1.0,1.11,0.3,-0.37,-0.37,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,49,histórico dia_util,2.0
PT0002000204922339FR,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,44,histórico dia_util,2.0
PT0002000206074194QQ,,dia_util,0.3,0.33,0.3,-0.11,-0.11,normal,abaixo,alta,44,histórico dia_util,2.0
