CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000077394934QY,0.0,fim_semana,16.95,16.02,1.6,0.58,0.58,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000077586937SM,,fim_semana,1.28,1.69,0.47,-0.86,-0.86,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000077647404EM,1.0,fim_semana,8.3,5.35,3.56,0.83,0.83,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078140706BA,,fim_semana,5.1,5.86,1.87,-0.4,-0.4,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078207354XC,1.0,fim_semana,4.88,2.71,0.98,2.2,2.2,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078233981HJ,1.0,fim_semana,4.29,3.18,1.31,0.85,0.85,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078294957RQ,0.0,fim_semana,1.64,1.71,0.3,-0.24,-0.24,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000078424866ZK,,fim_semana,6.43,7.86,2.53,-0.56,-0.56,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000078441876HB,0.0,fim_semana,230.02,151.53,35.85,2.19,2.19,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000078618376XD,,fim_semana,0.94,1.14,0.36,-0.58,-0.58,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000078980058AQ,,fim_semana,1.73,2.09,0.76,-0.47,-0.47,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000079469719HF,,fim_semana,30.92,28.91,4.55,0.44,0.44,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000079471477WV,,fim_semana,4.03,3.35,2.21,0.31,0.31,normal,acima,alta,15,histórico fim_semana,2.5
PT0002000079471581FY,,fim_semana,2.93,3.64,1.18,-0.6,-0.6,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000080238674DA,,fim_semana,1.63,1.98,0.64,-0.55,-0.55,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000080276117GW,,fim_semana,2.33,2.87,0.92,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000080461298MX,,fim_semana,2.63,3.25,1.03,-0.61,-0.61,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000081344542CP,1.0,fim_semana,5.3,3.51,2.31,0.77,0.77,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000081398935QY,,fim_semana,0.83,1.03,0.32,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000081722388AX,,fim_semana,3.1,3.85,1.26,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000081997398TD,0.0,fim_semana,50.17,21.18,7.33,3.96,3.96,desvio,acima,alta,17,histórico fim_semana,2.5
PT0002000082549706RH,0.0,fim_semana,3.83,4.96,0.5,-2.28,-2.28,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000083148707DF,,fim_semana,6.05,7.59,2.35,-0.66,-0.66,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000084047066ZD,,fim_semana,0.42,0.5,0.3,-0.28,-0.28,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000084047077ZC,,fim_semana,4.28,5.21,1.66,-0.56,-0.56,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000084047099SL,,fim_semana,1.1,1.35,0.45,-0.56,-0.56,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000085216752VF,,fim_semana,0.67,0.82,0.3,-0.5,-0.5,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000085878838FS,,fim_semana,3.11,3.84,1.24,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000085879034QG,,fim_semana,1.05,1.28,0.41,-0.55,-0.55,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000085879056VA,,fim_semana,0.12,0.15,0.3,-0.12,-0.12,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000086712913TH,,fim_semana,1.17,1.47,0.48,-0.63,-0.63,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087509609RV,,fim_semana,1.02,1.26,0.39,-0.6,-0.6,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087509611RL,,fim_semana,0.8,1.0,0.32,-0.6,-0.6,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087509622WF,,fim_semana,1.87,2.33,0.71,-0.65,-0.65,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087509666GM,,fim_semana,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087509688MG,,fim_semana,2.08,2.68,0.85,-0.7,-0.7,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087844686BF,,fim_semana,2.19,2.71,0.85,-0.6,-0.6,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087844697BH,,fim_semana,2.52,3.02,0.99,-0.51,-0.51,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000087844711ND,,fim_semana,0.95,1.2,0.37,-0.67,-0.67,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000089588024TZ,,fim_semana,1.09,1.34,0.42,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000089588046RJ,,fim_semana,1.3,1.6,0.51,-0.59,-0.59,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000100113293JT,0.0,fim_semana,38.32,37.84,3.78,0.13,0.13,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000101964938LF,0.0,fim_semana,2.02,1.93,0.3,0.29,0.29,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000102325527BW,,fim_semana,2.18,2.64,0.87,-0.53,-0.53,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000102367112WA,,fim_semana,1.51,1.84,0.59,-0.56,-0.56,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000102462268EP,,fim_semana,0.74,0.88,0.3,-0.46,-0.46,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000102936404ME,1.0,fim_semana,4.11,5.07,0.7,-1.36,-1.36,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000103026532ZJ,,fim_semana,0.87,1.07,0.34,-0.6,-0.6,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000103476489GK,,fim_semana,1.87,2.33,0.69,-0.65,-0.65,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000103647515BL,,fim_semana,0.17,0.28,0.3,-0.38,-0.38,normal,abaixo,alta,17,histórico fim_semana,2.5
PT0002000104441112QR,,fim_semana,0.1,0.12,0.3,-0.07,-0.07,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000104466334PS,,fim_semana,0.27,0.31,0.3,-0.14,-0.14,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000105067638RF,,fim_semana,0.15,0.18,0.3,-0.11,-0.11,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000105483259QH,1.0,fim_semana,0.53,0.49,0.3,0.15,0.15,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000105580814AF,,fim_semana,1.61,2.01,0.64,-0.62,-0.62,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000105712308QX,,fim_semana,0.54,0.67,0.3,-0.41,-0.41,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000106102375RC,,fim_semana,10.44,6.55,1.99,1.95,1.95,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000106706086FG,,fim_semana,0.31,0.38,0.3,-0.23,-0.23,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000107046231FW,0.0,fim_semana,0.71,0.67,0.3,0.13,0.13,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000107172384HT,1.0,fim_semana,7.02,5.87,1.9,0.6,0.6,normal,acima,alta,17,histórico fim_semana,2.5
PT0002000107211573LC,,fim_semana,0.68,0.82,0.3,-0.47,-0.47,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000107676749GK,,fim_semana,1.85,2.22,0.7,-0.54,-0.54,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000107950678TC,,fim_semana,1.06,1.17,0.45,-0.23,-0.23,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000108062847RH,,fim_semana,6.15,8.02,2.5,-0.75,-0.75,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000108329678BA,,fim_semana,1.49,1.83,0.59,-0.57,-0.57,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000108329714NQ,,fim_semana,0.16,0.18,0.3,-0.09,-0.09,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000109376507PX,,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,15,histórico fim_semana,2.5
PT0002000109428644KY,,fim_semana,0.34,0.41,0.3,-0.24,-0.24,normal,abaixo,alta,15,histórico fim_semana,2.5
